goal ,pledged ,backers ,currency ,main_category 
1500,385,15,1,7
7200,35,2,1,7
500,190,7,1,7
500,530,10,1,7
30000,31275,370,1,7
1000,586,16,1,7
1000,0,0,1,7
7000,145,9,1,7
60000,1263,24,1,7
500,510,15,1,7
3000,552,13,1,7
500,605,32,1,7
30,30,1,1,7
5000,25,1,1,7
20000,2128,22,1,7
4444,7149,162,1,7
2700,20,1,1,7
10000,625,11,1,7
4000,5,1,1,7
20,20,2,1,7
17925,781,6,1,7
800,10013,89,1,7
1600,0,0,1,7
11111,12161,174,1,7
3600,5020,104,1,7
3564,35,2,1,7
300,198,23,1,7
600,0,0,1,7
2000,340,8,1,7
3500,410,10,1,7
2500,2506,44,1,7
5000,5,1,1,7
500,169,13,1,7
1500,150,2,1,7
15000,325,10,1,7
30,200,2,1,7
1000,0,0,1,7
6200,6560,28,1,7
4000,4557,35,1,7
100,1,1,1,7
350,525,8,1,7
10000,0,0,1,7
500,15,2,1,7
5000,85,11,1,7
600,1630,95,1,7
1850,761,17,1,7
30000,1225,5,1,7
2500,3157,53,1,7
1000,0,0,1,7
3500,3530,64,1,7
2000,0,0,1,7
18760,25,1,1,7
5000,55,4,1,7
14000,14510,135,1,7
12000,225,3,1,7
66600,669,9,1,7
5000,321,7,1,7
750,993,12,1,7
6000,90,4,1,7
2000,1,1,1,7
1000,1237,37,1,7
10000,40,2,1,7
4000,30158,285,1,7
10000,3441,18,1,7
4000,4000,32,1,7
2000,99,6,1,7
1000,1405,23,1,7
280,1239,66,1,7
50000,0,0,1,7
2500,3253,36,1,7
300,0,0,1,7
7000,8170,68,1,7
2000,115,3,1,7
50,62,4,1,7
300,170,4,1,7
5000,5011,13,1,7
7000,223,6,1,7
2500,4134,47,1,7
5000,5010,105,1,7
300,315,11,1,7
10000,12558,88,1,7
3000,698,6,1,7
2000,3275,36,1,7
300,376,11,1,7
60,9,2,1,7
750,1015,34,1,7
10000,1200,14,1,7
250000,55,2,1,7
1,57,2,1,7
500,0,0,1,7
200,0,0,1,7
2800,165,6,1,7
1500,2,2,1,7
15764,101,5,1,7
10000,2152,27,1,7
4999,85,4,1,7
4000,5006,57,1,7
400,30,2,1,7
300,30,1,1,7
3500,1451,13,1,7
2250,204,5,1,7
3000,3000,42,1,7
8900,2205,32,1,7
500,2,2,1,7
8000,1,1,1,7
4188,4422,69,1,7
300,385,13,1,7
2000,2816,37,1,7
100,33,7,1,7
1000,1050,32,1,7
5000,180,5,1,7
7200,7225,48,1,7
5750,45,1,1,7
4000,887,12,1,7
14900,53,3,1,7
4000,4801,64,1,7
500,500,16,1,7
250,250,8,1,7
1200,1643,23,1,7
8000,1895,12,1,7
9000,20,1,1,7
350,409,11,1,7
3500,15,2,1,7
5000,751,7,1,7
10000,16,3,1,7
4400,4437,28,1,7
1500,13,4,1,7
750,1515,84,1,7
1350,3501,80,1,7
3000,0,0,1,7
4000,910,11,1,7
200,0,0,1,7
7000,1,1,1,7
1700,3,1,1,7
1200,1385,22,1,7
12000,14738,179,1,7
300,2270,45,1,7
5000,1280,24,1,7
10000,0,0,1,7
495,678,47,1,7
150,391,14,1,7
150,230,5,1,7
5000,5500,67,1,7
850,137,4,1,7
5000,968,13,1,7
5,80,13,1,7
500,100,1,1,7
12000,12120,132,1,7
3000,3866,86,1,7
15000,2162,39,1,7
26700,80,4,1,7
5000,1,1,1,7
250,260,8,1,7
875,475,8,1,7
3000,75,2,1,7
1000,0,0,1,7
3000,3100,37,1,7
3700,3756,47,1,7
3500,4545,55,1,7
650,125,5,1,7
1800,385,11,1,7
20000,100,1,1,7
1000000,1,1,1,7
3000,30,2,1,7
2500,2640,34,1,7
6000,6370,80,1,7
10000,0,0,1,7
5000,0,0,1,7
2500,2500,18,1,7
400,35,2,1,7
1150,1190,30,1,7
300,410,7,1,7
35000,82,4,1,7
20000,6011,47,1,7
2000,2180,23,1,7
9000,1319,7,1,7
995,461,6,1,7
10000,231,5,1,7
7000,110,2,1,7
500,561,13,1,7
8000,2599,19,1,7
5100,6873,41,1,7
1,0,0,1,7
500,955,16,1,7
200,6,2,1,7
700,227,9,1,7
5000,515,34,1,7
800,1490,25,1,7
2400,3105,43,1,7
2500,10,1,1,7
1500,82,5,1,7
3000,183,6,1,7
950,1223,36,1,7
510,520,17,1,7
330,15,2,1,7
500,25,1,1,7
1200,15,3,1,7
3500,8901,159,1,7
15000,0,0,1,7
500,0,0,1,7
1000,60,4,1,7
55000,730,13,1,7
1500,1605,17,1,7
2000,2130,54,1,7
3000,0,0,1,7
600,25,2,1,7
1200,290,11,1,7
1850,160,3,1,7
5000,50,2,1,7
480000,0,0,1,7
750,50,1,1,7
24000,326,5,1,7
3000,0,0,1,7
425,1396,13,1,7
350,126,3,1,7
1500,0,0,1,7
3500,0,0,1,7
3800,3850,44,1,7
5000,5200,142,1,7
1900,6,2,1,7
2500,15,1,1,7
1000,1066,25,1,7
4000,1,1,1,7
7500,8101,104,1,7
653,245,6,1,7
4000,315,5,1,7
1500,1801,32,1,7
3500,4551,80,1,7
25000,25038,296,1,7
500,1829,24,1,7
5000,265,9,1,7
6000,1622,19,1,7
3000000,2241,16,1,7
500,30,1,1,7
4800,0,0,1,7
15000,27852,352,1,7
125000,17116,52,1,7
500,120,3,1,7
2000,625,18,1,7
700,732,17,1,7
400,1398,28,1,7
50000,0,0,1,7
2000,0,0,1,7
8500,10620,56,1,7
7500,360,4,1,7
7700,7775,59,1,7
350,0,0,1,7
10000,0,0,1,7
6000,1940,34,1,7
3000,1102,8,1,7
2000,2011,21,1,7
880,10,1,1,7
600,51,2,1,7
3100,3350,63,1,7
800,219,6,1,7
500,64,6,1,7
7000,1344,19,1,7
60,0,0,1,7
500,855,27,1,7
18000,19000,124,1,7
1000,71,5,1,7
1650,1725,24,1,7
2100,5017,17,1,7
30000,111,4,1,7
10000,100,1,1,7
300,475,7,1,7
24000,25231,106,1,7
333,0,0,1,7
500,40,1,1,7
3000,1,1,1,7
3000,210,3,1,7
3500,4885,36,1,7
500,500,4,1,7
1850,3795,34,1,7
1475,0,0,1,7
1000,421,18,1,7
3800,1850,22,1,7
214,100,2,1,7
800,1083,20,1,7
20000,100,1,1,7
9000,11235,281,1,7
3000,4180,22,1,7
10000,200,1,1,7
2000,0,0,1,7
11500,705,8,1,7
550,566,15,1,7
12000,0,0,1,7
50000,45,3,1,7
11000,72,3,1,7
1200,1522,34,1,7
15000,0,0,1,7
2800,1146,5,1,7
3000,701,5,1,7
3000,120,3,1,7
500,51,4,1,7
1000,5,1,1,7
2500,545,12,1,7
150,363,26,1,7
4200,0,0,1,7
1000,30,1,1,7
1000,7,1,1,7
2000,0,0,1,7
200,3,1,1,7
800,930,10,1,7
2000,670,17,1,7
5750,5915,93,1,7
6000,25,1,1,7
10000,167,5,1,7
3000,36,3,1,7
15000,16587,173,1,7
1500,0,0,1,7
300,370,17,1,7
5000,6271,76,1,7
25000,29473,372,1,7
15000,15137,168,1,7
7500,2919,54,1,7
2000,276,9,1,7
5000,5381,36,1,7
3000,5,1,1,7
1111,1214,27,1,7
5000,255,9,1,7
5000,6786,98,1,7
5000,0,0,1,7
2750,3235,46,1,7
3000,0,0,1,7
60,0,0,1,7
8000,1,1,1,7
450,23,2,1,7
6500,0,0,1,7
6000,6717,105,1,7
400,760,17,1,7
5000,5025,42,1,7
6000,142,4,1,7
1500,60,2,1,7
250,3597,39,1,7
5500,50,1,1,7
3000,1,1,1,7
23000,9,3,1,7
500,12,1,1,7
300,306,9,1,7
750,10,1,1,7
2500,4755,58,1,7
4200,4327,47,1,7
100000,1191,20,1,7
250,275,7,1,7
500,525,8,1,7
47700,410,5,1,7
50,0,0,1,7
5000,156,5,1,7
3000,3548,73,1,7
12000,1172,10,1,7
8000,8895,175,1,7
500,75,6,1,7
500,10,2,1,7
5000,5365,71,1,7
800,830,22,1,7
30000,0,0,1,7
1950,337,5,1,7
10000,390,10,1,7
20000,0,0,1,7
4700,0,0,1,7
40,15,2,1,7
7000,75,2,1,7
1500,1653,47,1,7
5000,11647,231,1,7
15,15,1,1,7
36000,866,17,1,7
2000,1125,17,1,7
3000,3486,39,1,7
2500,3262,38,1,7
400,0,0,1,7
1100,25,1,1,7
3570,4796,80,1,7
5000,5201,102,1,7
14000,62,7,1,7
1200,2013,35,1,7
7000,335,6,1,7
5000,5165,94,1,7
9000,420,6,1,7
250,250,12,1,7
4500,1708,40,1,7
3000,5430,105,1,7
400,155,6,1,7
1575,1610,29,1,7
19000,0,0,1,7
2000,2242,30,1,7
850,3736,100,1,7
400,455,5,1,7
7806,4814,62,1,7
25000,27238,366,1,7
3500,336,10,1,7
5000,0,0,1,7
500,1120,39,1,7
1500,25,1,1,7
50,145,5,1,7
7500,0,0,1,7
1500,2380,30,1,7
1200,1542,15,1,7
28500,445,5,1,7
5000,5200,64,1,7
300,44,8,1,7
50,4,1,1,7
20000,630,12,1,7
2500,2710,33,1,7
25000,1,1,1,7
2500,2684,56,1,7
2500,2531,52,1,7
10000,4141,63,1,7
2500,1,1,1,7
3500,155,3,1,7
2500,2604,46,1,7
3000,4496,84,1,7
250,1300,32,1,7
5000,5908,150,1,7
300,400,13,1,7
5000,303,6,1,7
300,300,12,1,7
3000,3769,67,1,7
15000,0,0,1,7
10000,0,0,1,7
3500,0,0,1,7
15000,15661,201,1,7
1400,156,5,1,7
4500,0,0,1,7
60000,10,1,1,7
800,945,19,1,7
5000,0,0,1,7
10000,1500,22,1,7
5000,60,2,1,7
800,1140,34,1,7
3000,0,0,1,7
5000,46,3,1,7
4000,2057,40,1,7
3500,437,13,1,7
30000,1,1,1,7
6000,713,17,1,7
300,300,14,1,7
50000,50135,341,1,7
3000,3827,58,1,7
500,660,14,1,7
500,9063,783,1,7
3000,3338,30,1,7
500,17,1,1,7
50,182,3,1,7
250,11,2,1,7
72500,4,1,1,7
700,850,17,1,7
400,1,1,1,7
350,470,25,1,7
9000,705,16,1,7
25,189,14,1,7
1000,1050,8,1,7
2000,90,3,1,7
95000,0,0,1,7
5000,0,0,1,7
7000,150,3,1,7
500,0,0,1,7
2000,4062,55,1,7
6000,2126,33,1,7
500,600,22,1,7
4500,4660,19,1,7
50000,0,0,1,7
1400,155,10,1,7
4500,0,0,1,7
14800,20,2,1,7
3000,6687,91,1,7
750,158,9,1,7
3500,0,0,1,7
470,5,1,1,7
3500,3626,119,1,7
1000,1086,32,1,7
1000,2,2,1,7
750,831,13,1,7
1000,445,7,1,7
2000,555,8,1,7
10000,310,9,1,7
400,1,1,1,7
10000,2409,44,1,7
6000,126,5,1,7
2000,2162,29,1,7
300,0,0,1,7
47500,0,0,1,7
20000,20257,201,1,7
4000,615,9,1,7
300,543,52,1,7
11111,285,6,1,7
3600,0,0,1,7
3850,330,4,1,7
1200,1941,24,1,7
65000,16126,64,1,7
10000,878,21,1,7
2300,2888,57,1,7
30000,40792,176,1,7
6000,717,20,1,7
20000,20613,472,1,7
450,0,0,1,7
7700,7865,93,1,7
5000,177,7,1,7
1000,167,7,1,7
16500,1149,29,1,7
4250,5470,43,1,7
500,660,8,1,7
840,181,4,1,7
300,321,18,1,7
105000,725,5,1,7
7000,0,0,1,7
10000,26,2,1,7
5000,5270,39,1,7
20000,0,0,1,7
4350,48,2,1,7
1700,4274,34,1,7
6500,6580,107,1,7
2000,2936,18,1,7
4200,0,0,1,7
1500,21,1,1,7
10000,0,0,1,7
3500,4268,43,1,7
10000,0,0,1,7
4150,4197,65,1,7
2000,183,8,1,7
500,168,6,1,7
12000,17058,119,1,7
3000,3070,40,1,7
500,30,3,1,7
30000,0,0,1,7
5000,5326,110,1,7
12000,0,0,1,7
4457,2,2,1,7
8000,10187,166,1,7
560,5,1,1,7
8000,50,1,1,7
3454,3728,73,1,7
100000,45,2,1,7
9300,4583,43,1,7
1200,1250,26,1,7
15000,16244,191,1,7
1100,116,7,1,7
1900,1900,22,1,7
600,809,15,1,7
1000,0,0,1,7
3000,3285,43,1,7
7500,0,0,1,7
400,1504,29,1,7
450,573,13,1,7
2500,160,4,1,7
750,1664,4,1,7
650,656,14,1,7
400,1200,37,1,7
300,82,6,1,7
200,200,8,1,7
50,0,0,1,7
750,6580,249,1,7
900,920,22,1,7
5000,0,0,1,7
64250,0,0,1,7
150,748,29,1,7
6000,50,2,1,7
3000,66,3,1,7
10000,12435,217,1,7
2000,1,1,1,7
500,600,1,1,7
15000,15312,166,1,7
10000,1538,24,1,7
10000,20,2,1,7
4500,199,2,1,7
2500,2660,32,1,7
500,120,6,1,7
3000,1256,30,1,7
3800,613,20,1,7
10,0,0,1,7
3500,3505,75,1,7
3000,5331,148,1,7
3000,118,5,1,7
600,635,9,1,7
1386,138,5,1,7
15000,0,0,1,7
600,760,17,1,7
20000,23065,540,1,7
5000,720,19,1,7
500,0,0,1,7
140,142,9,1,7
1000,0,0,1,7
10,58,12,1,7
40000,0,0,1,7
8000,0,0,1,7
10000,250,2,1,7
10000,2004,13,1,7
1000,0,0,1,7
3000,0,0,1,7
2000,2380,66,1,7
2000,3426,84,1,7
2500,2926,45,1,7
5000,1287,23,1,7
6000,697,30,1,7
17000,25,1,1,7
2000,125,4,1,7
3000,0,0,1,7
400,140,9,1,7
5600,7626,97,1,7
350,511,21,1,7
2000,0,0,1,7
6000,1,1,1,7
35000,4686,26,1,7
5000,18,1,1,7
450,471,8,1,7
10000,4456,62,1,7
3000,3196,64,1,7
800,0,0,1,7
1500,1900,16,1,7
3500,3510,22,1,7
1000,1000,20,1,7
500,1893,33,1,7
2500,76,5,1,7
10000,2500,28,1,7
7000,8485,170,1,7
1200,1761,27,1,7
6000,7220,99,1,7
2500,0,0,1,7
250000,5,5,1,7
6500,330,10,1,7
750,400,4,1,7
7500,8873,64,1,7
100,24,2,1,7
2750,2884,63,1,7
2000,2686,31,1,7
20000,448,10,1,7
3000,4788,62,1,7
10000,5074,125,1,7
65000,2057,39,1,7
2640,215,5,1,7
2000,2191,42,1,7
1500,1535,16,1,7
4000,35,1,1,7
1800,15,1,1,7
2045,0,0,1,7
2500,391,12,1,7
2600,150,2,1,7
1500,1995,30,1,7
10000,60,2,1,7
750,0,0,1,7
15000,50,1,1,7
850,220,10,1,7
3200,3491,53,1,7
1000,221,6,1,7
1575,2725,44,1,7
870,1468,32,1,7
520,526,12,1,7
2250,2279,39,1,7
2000,1,1,1,7
5000,5620,39,1,7
2000,75,1,1,7
150,129,5,1,7
400,40,1,1,7
2500,2690,36,1,7
10000,10411,115,1,7
1000000,0,0,1,7
7333,1221,22,1,7
15000,206,10,1,7
500,961,39,1,7
750,13817,283,1,7
30000,317,8,1,7
986,1196,43,1,7
55,165,11,1,7
6000,0,0,1,7
20000,2729,34,1,7
19999,13537,73,1,7
1200,43,5,1,7
2500,5265,42,1,7
9200,501,2,1,7
400,134,6,1,7
1000,0,0,1,7
1100,1126,20,1,7
1500,51,2,1,7
81117,1067,17,1,7
10249,1,1,1,7
500,16,2,1,7
20000,30,1,1,7
10000,9000,37,1,7
50000,0,0,1,7
35000,25,1,1,7
5500,150,2,1,7
1500,5966,57,1,7
3600,3650,48,1,7
2500,2690,81,1,7
2000,2796,62,1,7
500,945,23,1,7
4000,1006,17,1,7
1500,2,2,1,7
2000,0,0,1,7
1000,1140,22,1,7
1000,25,1,1,7
1100,35,2,1,7
5000,150,2,1,7
6000,10,1,1,7
10000,2867,104,1,7
262000,255,9,1,7
2500,5239,107,1,7
10000,11207,198,1,7
1,100,3,1,7
1500,3401,56,1,7
10750,0,0,1,7
6500,35,1,1,7
50,60,7,1,7
200,301,7,1,7
5000,25,1,1,7
30,30,3,1,7
800,0,0,1,7
5000,150,1,1,7
550,699,19,1,7
500,1012,37,1,7
800,1116,22,1,7
600,900,17,1,7
350,360,14,1,7
600,606,25,1,7
250,3650,39,1,7
18000,366,8,1,7
3260,625,3,1,7
10000,2300,11,1,7
400,400,10,1,7
500,50,1,1,7
10000,40,3,1,7
2500,3300,86,1,7
8000,1524,32,1,7
10000,10623,117,1,7
10000,361,5,1,7
500,70,4,1,7
3000,4773,89,1,7
65000,310,7,1,7
500,32,4,1,7
2500,759,10,1,7
20000,0,0,1,7
800,1516,29,1,7
1875,50,1,1,7
15500,63,4,1,7
1600,2010,37,1,7
2000,4480,18,1,7
12000,0,0,1,7
2500,95,5,1,7
9000,3280,29,1,7
2000,3065,51,1,7
5000,389,13,1,7
10000,11482,171,1,7
4800,498,10,1,7
300,330,8,1,7
100,255,7,1,7
8000,9466,123,1,7
1000,0,0,1,7
20000,5979,54,1,7
3500,3770,47,1,7
8200,1525,11,1,7
3000,0,0,1,7
200,200,8,1,7
1100,25,1,1,7
6500,60,3,1,7
1500,1609,28,1,7
1300,1584,33,1,7
7700,20,1,1,7
1700,301,12,1,7
5000,1946,24,1,7
150000,0,0,1,7
1500,0,0,1,7
275000,1960,17,1,7
8500,3402,55,1,7
200,345,19,1,7
25000,21919,181,1,7
15,0,0,1,7
500,640,8,1,7
275,11,3,1,7
8470,2966,25,1,7
5000,445,9,1,7
2500,2573,38,1,7
500,1089,33,1,7
4500,0,0,1,7
1200,537,7,1,7
6000,6031,34,1,7
7200,8021,120,1,7
250,80,1,1,7
52000,96,5,1,7
1000,1089,20,1,7
2000,2006,26,1,7
100,0,0,1,7
12000,17,1,1,7
5000,0,0,1,7
100000,44,1,1,7
5000,50,1,1,7
100,100,17,1,7
750,1235,23,1,7
1500,447,39,1,7
175,739,62,1,7
3000,4439,68,1,7
250,25,1,1,7
3500,4911,150,1,7
600,816,22,1,7
3333,408,9,1,7
5000,310,5,1,7
400,575,14,1,7
2000,915,25,1,7
1,100,39,1,7
500000,11,2,1,7
2000,225,6,1,7
2260,250,9,1,7
20,201,12,1,7
1000,101,3,1,7
5000,5106,21,1,7
3000,3089,60,1,7
19000,254,12,1,7
2000,2516,96,1,7
325,68,7,1,7
500,0,0,1,7
20000,221,7,1,7
450,1030,22,1,7
25000,25561,123,1,7
4500,4935,77,1,7
2000,576,15,1,7
1310,1777,46,1,7
4000,0,0,1,7
6000,11072,469,1,7
500,8,2,1,7
999,1557,35,1,7
18000,2215,14,1,7
9635,761,13,1,7
1000,157,8,1,7
13000,15301,365,1,7
1500,75,1,1,7
2800,3596,80,1,7
65000,1,1,1,7
5000,0,0,1,7
1000,112,4,1,7
1000,1432,21,1,7
2500,132,8,1,7
3000,7477,76,1,7
10000,555,3,1,7
1200,3106,32,1,7
3000,3911,33,1,7
2000,2075,24,1,7
64,0,0,1,7
1500,2008,75,1,7
4950,5000,66,1,7
25000,0,0,1,7
1000,1065,23,1,7
1750,91,5,1,7
750,0,0,1,7
400,20,1,1,7
5000,0,0,1,7
5000,40,1,1,7
5000,7628,114,1,7
2500,0,0,1,7
1001,470,13,1,7
7000,300,8,1,7
1000,35,1,1,7
875,175,1,1,7
20000,0,0,1,7
2000,2111,27,1,7
20000,21742,60,1,7
18000,4914,64,1,7
7500,181,2,1,7
1500,113,9,1,7
48000,0,0,1,7
3000,70,2,1,7
25000,35,3,1,7
800,806,20,1,7
700,796,17,1,7
4000,4004,38,1,7
5000,5050,47,1,7
8000,110,4,1,7
20000,21420,237,1,7
500,0,0,1,7
400,102,6,1,7
5000,6847,22,1,7
1000,1075,30,1,7
5500,0,0,1,7
5000,2347,33,1,7
1000,1481,45,1,7
400,60,1,1,7
70000,1,1,1,7
700,0,0,1,7
5500,1975,53,1,7
1000,50,1,1,7
15000,390,5,1,7
500,247,21,1,7
1000,0,0,1,7
7500,2849,34,1,7
1000,10,1,1,7
5775,2137,26,1,7
2500,75,2,1,7
3000,470,9,1,7
1500,2016,50,1,7
1100,70,2,1,7
12000,10,1,1,7
50000,0,0,1,7
14000,2580,42,1,7
1500,1731,42,1,7
4973,2017,48,1,7
5000,5775,38,1,7
6000,6305,35,1,7
500,0,0,1,7
6700,7498,76,1,7
500,95,3,1,7
4800,5131,96,1,7
778,844,15,1,7
20000,0,0,1,7
300,130,8,1,7
1700,60,3,1,7
100,0,0,1,7
52000,1,1,1,7
7800,100,2,1,7
3500,3871,28,1,7
150,310,14,1,7
3000,3634,60,1,7
100,585,10,1,7
10000,478,9,1,7
1400,2335,18,1,7
3800,4781,67,1,7
5000,1776,13,1,7
5000,7095,123,1,7
4000,1088,46,1,7
6000,12138,167,1,7
1750,1755,23,1,7
2500,368,19,1,7
1000,1016,28,1,7
100000,2,2,1,7
900,1195,22,1,7
40000,2110,8,1,7
250,471,10,1,7
2000,2226,38,1,7
2000,2165,61,1,7
4500,0,0,1,7
1200,1451,33,1,7
3000,3013,59,1,7
6000,7541,121,1,7
2222,2290,45,1,7
2200,807,12,1,7
6000,1290,18,1,7
750,0,0,1,7
50,117,4,1,7
7000,7001,29,1,7
1200,25,1,1,7
4000,65,3,1,7
12000,12599,176,1,7
3000,245,9,1,7
790,270,12,1,7
130,90,3,1,7
4000,20,1,1,7
1500,1676,41,1,7
26700,271,5,1,7
2000,0,0,1,7
900,376,12,1,7
650,100,1,1,7
1000,2785,72,1,7
3250,3272,24,1,7
4000,912,36,1,7
2000,155,6,1,7
15000,260,4,1,7
3000,3820,61,1,7
10000,250,1,1,7
2000,25,1,1,7
2000,786,19,1,7
1000,1075,17,1,7
500,602,33,1,7
500,500,1,1,7
6500,200,2,1,7
3000,2340,19,1,7
11150,3520,22,1,7
2995,3415,96,1,7
1000,4500,198,1,7
9999,2010,13,1,7
3000,1081,17,1,7
1500,1538,10,1,7
5000,0,0,1,7
7500,7526,18,1,7
2000,1,1,1,7
2100,205,6,1,7
250,1808,115,1,7
5555,228,15,1,7
50,190,4,1,7
500,0,0,1,7
7500,7831,63,1,7
300,346,31,1,7
2000,0,0,1,7
2000,2435,33,1,7
2500,3105,85,1,7
10000,1229,8,1,7
25000,2090,28,1,7
300000,185,5,1,7
10000,375,7,1,7
750,1,1,1,7
2000,2513,55,1,7
4000,4439,284,1,7
5500,5839,91,1,7
20000,50,1,1,7
3250,3250,28,1,7
3000,3150,58,1,7
1000,3,3,1,7
1200,1209,26,1,7
2000,2019,51,1,7
120,171,12,1,7
10000,0,0,1,7
500,500,22,1,7
50,0,0,1,7
2500,0,0,1,7
500,1165,10,1,7
4000,1725,6,1,7
15000,0,0,1,7
45000,536,6,1,7
10000,0,0,1,7
1200,0,0,1,7
756,32,3,1,7
1500,1634,27,1,7
4000,251,5,1,7
10000,2,2,1,7
3000,3001,18,1,7
3300,6306,56,1,7
7500,162,7,1,7
6650,2675,20,1,7
63515,5454,113,1,7
1200,1285,40,1,7
650,125,7,1,7
50000,10,1,1,7
10000,3291,50,1,7
7500,374,7,1,7
2500,2501,15,1,7
5000,0,0,1,7
1050,1171,24,1,7
2200,2307,82,1,7
200,0,0,1,7
1500,0,0,1,7
6000,857,22,1,7
250000,0,0,1,7
200,0,0,1,7
2000,2109,58,1,7
2250,65,4,1,7
2000,2267,33,1,7
5000,306,3,1,7
500,0,0,1,7
5000,10,2,1,7
75000,1,1,1,7
8000,8090,44,1,7
500,1238,43,1,7
1000,10,2,1,7
5000,5274,68,1,7
4000,4020,26,1,7
1000,1050,17,1,7
20000,20419,68,1,7
15000,1344,20,1,7
2500,3390,22,1,7
25000,2222,25,1,7
2500,2715,36,1,7
3500,0,0,1,7
2200,60,2,1,7
1000,1010,25,1,7
50,158,22,1,7
4500,3179,73,1,7
1000,10,1,1,7
2000,336,15,1,7
1000,251,2,1,7
2000,270,6,1,7
1000,24,1,1,7
10000,100,1,1,7
9500,5,1,1,7
10000,1432,37,1,7
5500,210,9,1,7
864,21,3,1,7
7000,778,22,1,7
1000,51,2,1,7
15000,1270,11,1,7
8000,16575,100,1,7
3000,518,11,1,7
800,975,20,1,7
25,125,4,1,7
8000,0,0,1,7
6000,6017,38,1,7
1200,1330,22,1,7
1000,1222,23,1,7
1000,310,6,1,7
5000,5723,95,1,7
500,1468,57,1,7
10000,50,1,1,7
50000,10,1,1,7
8000,40,2,1,7
3100,2025,29,1,7
500,105,3,1,7
15000,4828,65,1,7
5000,315,4,1,7
500,604,25,1,7
10000,150,1,1,7
1000,1255,16,1,7
7500,7770,52,1,7
25000,2,2,1,7
350,25,3,1,7
100,65,2,1,7
1200,2762,26,1,7
10000,4,1,1,7
100000,0,0,1,7
150,0,0,1,7
2200,109,4,1,7
1000,1019,19,1,7
1500,0,0,1,7
3500,644,10,1,7
16000,0,0,1,7
14000,2110,48,1,7
400,457,14,1,7
6500,131,4,1,7
4000,202,6,1,7
1000,1000,12,1,7
4000,0,0,1,7
5000,5301,62,1,7
1500,0,0,1,7
2000,0,0,1,7
9000,475,5,1,7
500,11686,131,1,7
111,1,1,1,7
15000,1170,10,1,7
25000,60,1,1,7
3000,3558,51,1,7
3000,48,1,1,7
20000,4361,30,1,7
10000,10220,26,1,7
100,33,3,1,7
1250,1441,36,1,7
2000,2931,41,1,7
1000,1,1,1,7
6000,38,2,1,7
85,15,1,1,7
300,173,9,1,7
15000,1691,14,1,7
2000,2097,41,1,7
5000,0,0,1,7
3000,3090,62,1,7
2500,2835,40,1,7
2500,508,3,1,7
500,0,0,1,7
6000,0,0,1,7
12000,14475,172,1,7
15000,4246,91,1,7
2700,0,0,1,7
1000,1305,15,1,7
5000,559,21,1,7
75000,0,0,1,7
2011,2521,36,1,7
700,2506,119,1,7
5000,1300,8,1,7
90000,93442,122,1,7
1200,0,0,1,7
7000,2,1,1,7
3000,3174,39,1,7
10000,0,0,1,7
10,100,7,1,7
12099,212,5,1,7
1000,1500,17,1,7
1450,1800,29,1,7
500,375,9,1,7
6000,55,2,1,7
2000,2023,24,1,7
700,40,1,1,7
6000,460,7,1,7
3000,1031,12,1,7
5000,5042,57,1,7
1945,20,1,1,7
2200,111,3,1,7
22000,82,3,1,7
10000,0,0,1,7
450,610,17,1,7
500,530,8,1,7
7200,7734,149,1,7
6000,879,29,1,7
3500,0,0,1,7
10000,0,0,1,7
800,880,19,1,7
2500,0,0,1,7
5000,1,1,1,7
2500,2671,51,1,7
10000,0,0,1,7
700,7878,235,1,7
4200,151,5,1,7
995,0,0,1,7
7300,0,0,1,7
8000,0,0,1,7
5000,5000,12,1,7
3500,3500,29,1,7
8600,100,2,1,7
20000,987,15,1,7
10000,255,6,1,7
2500,2619,93,1,7
60000,0,0,1,7
400,405,11,1,7
10000,25,1,1,7
5000,0,0,1,7
2600,0,0,1,7
10000,22722,110,1,7
1000,15,2,1,7
8000,8025,46,1,7
500,407,1,1,7
500,600,16,1,7
5000,5201,27,1,7
1000,1130,20,1,7
1000,110,2,1,7
550,0,0,1,7
4500,60,1,1,7
1500,0,0,1,7
750,750,42,1,7
100,32,7,1,7
500,26,3,1,7
3000,3503,56,1,7
2500,4742,60,1,7
15000,1736,14,1,7
1500,198,10,1,7
6500,475,12,1,7
7325,47,2,1,7
2000,2520,96,1,7
6150,1081,18,1,7
1000,0,0,1,7
550,1,1,1,7
5000,274,5,1,7
20000,16,2,1,7
500,1140,37,1,7
3000,537,20,1,7
7500,72,5,1,7
2700,0,0,1,7
10000,13140,110,1,7
10000,5,1,1,7
1000,1085,13,1,7
50000,0,0,1,7
1000,1351,42,1,7
1000,1027,16,1,7
2000,308,3,1,7
500,20,2,1,7
12500,8173,63,1,7
800,35,4,1,7
6500,0,0,1,7
125000,0,0,1,7
3500,35,2,1,7
20000,130,5,1,7
50,0,0,1,7
4500,315,4,1,7
8000,8723,118,1,7
5200,920,11,1,7
3000,726,13,1,7
2000,2210,32,1,7
5000,1663,15,1,7
3500,45,2,1,7
500,179,13,1,7
50000,53669,690,1,7
800,0,0,1,7
250000,50,1,1,7
10000,1572,28,1,7
15000,18260,145,1,7
50000,16,1,1,7
2000,2361,59,1,7
2700,150,1,1,7
150,898,58,1,7
1000,1002,22,1,7
50000,2857,31,1,7
50000,2482,53,1,7
1375,280,9,1,7
